       gpst                      B                   L                    H            E(m/s)    N(m/s)   U(m/s) SatNum   DOP
    343658.0000      36.674633     117.132904     100.000000   -0.0000    0.0000    0.0300      11    0.6700
    343659.0000      36.674633     117.132904     100.000000   -0.0000   -0.0000   -0.0100      11    0.6700
    343660.0000      36.674633     117.132904     100.000000   -0.0000    0.0100    0.0300      11    0.6700
    343661.0000      36.674633     117.132904     100.000000   -0.0200    0.0400    0.2400      11    0.7000
    343662.0000      36.674633     117.132904     100.000000   -0.0100    0.0200    0.0900      11    0.7200
    343663.0000      36.674633     117.132904     100.000000    0.0200   -0.0300   -0.1700      11    0.7200
    343664.0000      36.674634     117.132904     100.000000   -0.0100    0.0300    0.1500      11    0.8300
    343665.0000      36.674634     117.132904     100.000000   -0.0100    0.0200    0.1100      11    0.6700
    343666.0000      36.674634     117.132904     100.000000   -0.0000    0.0000    0.0400      11    0.7300
    343667.0000      36.674634     117.132904     100.000000   -0.0200    0.0400    0.2600      11    0.6700
    343668.0000      36.674634     117.132904     100.000000   -0.0200    0.0300    0.1600      11    0.6700
    343669.0000      36.674634     117.132904     100.000000   -0.0000   -0.0000    0.0300      11    0.6700
    343670.0000      36.674634     117.132904     100.000000   -0.0000    0.0000    0.0600      11    0.6700
    343671.0000      36.674633     117.132904     100.000000    0.0000    0.0000   -0.0200      11    0.6800
    343672.0000      36.674633     117.132905     100.000000    0.0000    0.0000   -0.0100      11    0.6500
    343673.0000      36.674633     117.132904     100.000000   -0.0000   -0.0000    0.0100      11    0.6500
    343674.0000      36.674633     117.132905     100.000000   -0.0000    0.0100    0.0200      11    0.6900
    343675.0000      36.674633     117.132905     100.000000    0.0000   -0.0000   -0.0000      12    0.6500
    343676.0000      36.674632     117.132905     100.000000    0.0000   -0.0100    0.0100      12    0.6500
    343677.0000      36.674632     117.132905     100.000000   -0.0000    0.0100    0.0100      12    0.6800
    343678.0000      36.674632     117.132905     100.000000    0.0000   -0.0100   -0.0100      12    0.6500
    343679.0000      36.674632     117.132905     100.000000    0.0000   -0.0000    0.0400      12    0.6500
    343680.0000      36.674632     117.132905     100.000000   -0.0000   -0.0000   -0.0400      13    0.6800
    343681.0000      36.674631     117.132905     100.000000   -0.0000    0.0000    0.0000      13    0.6800
    343682.0000      36.674631     117.132905     100.000000    0.0000   -0.0100    0.0100      13    0.6800
    343683.0000      36.674631     117.132905     100.000000    0.0000   -0.0000   -0.0400      13    0.6800
    343684.0000      36.674631     117.132905     100.000000    0.0000   -0.0100   -0.0400      13    0.6800
    343685.0000      36.674631     117.132905     100.000000   -0.0100    0.0100    0.0800      13    0.6800
    343686.0000      36.674631     117.132905     100.000000   -0.0000    0.0200    0.0200      13    0.6800
    343687.0000      36.674630     117.132905     100.000000    0.0000   -0.0100    0.0100      13    0.6800
    343688.0000      36.674630     117.132905     100.000000    0.0000   -0.0100    0.0100      13    0.6800
    343689.0000      36.674630     117.132905     100.000000   -0.0000    0.0100    0.0100      13    0.6500
    343690.0000      36.674629     117.132905     100.000000    0.0200   -0.0400   -0.2100      13    0.6500
    343691.0000      36.674629     117.132905     100.000000   -0.0100    0.0100    0.1000      13    0.6500
    343692.0000      36.674629     117.132905     100.000000   -0.0100    0.0400    0.0700      13    0.6500
    343693.0000      36.674629     117.132905     100.000000    0.0100   -0.0200   -0.1300      13    0.6500
    343694.0000      36.674628     117.132906     100.000000    0.0200   -0.0400   -0.2700      13    0.6500
    343695.0000      36.674628     117.132906     100.000000   -0.0000    0.0000    0.0600      14    0.6500
    343696.0000      36.674628     117.132906     100.000000    0.0000   -0.0100    0.0300      14    0.6500
    343697.0000      36.674628     117.132906     100.000000   -0.0300    0.0500    0.3000      13    0.6500
    343698.0000      36.674628     117.132905     100.000000   -0.0100    0.0200    0.1500      13    0.6500
    343699.0000      36.674628     117.132905     100.000000   -0.0000   -0.0000    0.0500      13    0.6500
    343700.0000      36.674628     117.132905     100.000000   -0.0200    0.0400    0.2300      13    0.6500
    343701.0000      36.674627     117.132905     100.000000   -0.0100    0.0100    0.1000      13    0.6500
    343702.0000      36.674627     117.132905     100.000000    0.0100   -0.0300   -0.1600      13    0.6500
    343703.0000      36.674627     117.132905     100.000000   -0.0100    0.0200    0.1200      11    0.6500
    343704.0000      36.674627     117.132905     100.000000   -0.0100    0.0100    0.0400      11    0.6800
    343705.0000      36.674626     117.132906     100.000000    0.0200   -0.0300   -0.2000      11    0.6800
    343706.0000      36.674626     117.132906     100.000000   -0.0100    0.0100    0.1300      11    0.6800
    343707.0000      36.674626     117.132906     100.000000   -0.0100    0.0300    0.0800      11    0.6800
    343708.0000      36.674626     117.132906     100.000000    0.0100   -0.0300   -0.1600      11    0.6800
    343709.0000      36.674626     117.132906     100.000000   -0.0100    0.0200    0.1500      10    0.6800
    343710.0000      36.674625     117.132906     100.000000   -0.0100    0.0200    0.1000      10    0.6800
    343711.0000      36.674625     117.132906     100.000000    0.0200   -0.0200   -0.1600      10    0.6800
    343712.0000      36.674625     117.132906     100.000000   -0.0100    0.0200    0.1400      10    0.6800
    343713.0000      36.674625     117.132906     100.000000   -0.0100    0.0200    0.0900      10    0.6800
    343714.0000      36.674625     117.132907     100.000000    0.0100   -0.0200   -0.1300      10    0.7200
    343715.0000      36.674625     117.132907     100.000000   -0.0200    0.0300    0.1600      10    0.6800
    343716.0000      36.674624     117.132907     100.000000   -0.0100    0.0100    0.0800      10    0.6900
    343717.0000      36.674624     117.132907     100.000000    0.0100   -0.0300   -0.1600      10    0.6900
    343718.0000      36.674624     117.132907     100.000000   -0.0100    0.0200    0.1400      10    0.6800
    343719.0000      36.674624     117.132907     100.000000   -0.0100    0.0100    0.0500      10    0.7000
    343720.0000      36.674624     117.132907     100.000000    0.0100   -0.0300   -0.1800      11    0.6500
    343721.0000      36.674624     117.132907     100.000000   -0.0100    0.0200    0.1300      11    0.6500
    343722.0000      36.674624     117.132907     100.000000   -0.0100    0.0100    0.0600      11    0.6500
    343723.0000      36.674624     117.132907     100.000000    0.0100   -0.0300   -0.1600      11    0.6500
    343724.0000      36.674624     117.132907     100.000000   -0.0100    0.0200    0.1400      11    0.6500
    343725.0000      36.674624     117.132907     100.000000    0.0000    0.0100   -0.0300      11    0.6500
    343726.0000      36.674623     117.132907     100.000000   -0.0000   -0.0100   -0.0100      11    0.6500
    343727.0000      36.674623     117.132907     100.000000    0.0000    0.0100    0.0200      11    0.6600
    343728.0000      36.674623     117.132907     100.000000    0.0000    0.0000   -0.0100      11    0.7100
    343729.0000      36.674623     117.132907     100.000000    0.0100   -0.0200   -0.0200      11    0.6500
    343730.0000      36.674623     117.132907     100.000000   -0.0000    0.0100    0.0300      11    0.6900
    343731.0000      36.674623     117.132907     100.000000   -0.0000    0.0100    0.0100      11    0.7100
    343732.0000      36.674623     117.132907     100.000000   -0.0000   -0.0100   -0.0200      11    0.6500
    343733.0000      36.674623     117.132907     100.000000   -0.0100    0.0300   -0.0000      11    0.6500
    343734.0000      36.674623     117.132907     100.000000   -0.0000    0.0100    0.0100      11    0.6500
    343735.0000      36.674623     117.132907     100.000000    0.0000   -0.0100   -0.0200      11    0.6900
    343736.0000      36.674623     117.132908     100.000000   -0.0000    0.0100    0.0200      11    0.6900
    343737.0000      36.674623     117.132907     100.000000   -0.0000   -0.0000   -0.0200      11    0.6900
    343738.0000      36.674623     117.132908     100.000000    0.0000   -0.0000   -0.0300      11    0.6800
    343739.0000      36.674623     117.132907     100.000000    0.0000   -0.0000    0.0200      11    0.6900
    343740.0000      36.674623     117.132907     100.000000   -0.0000    0.0000    0.0000      11    0.6800
    343741.0000      36.674622     117.132907     100.000000    0.0000   -0.0000   -0.0100      11    0.6900
    343742.0000      36.674622     117.132907     100.000000   -0.0000    0.0000    0.0200      11    0.6800
    343743.0000      36.674622     117.132907     100.000000    0.0000   -0.0000   -0.0100      11    0.7200
    343744.0000      36.674622     117.132907     100.000000    0.0000   -0.0100   -0.0200      11    0.7200
    343745.0000      36.674622     117.132907     100.000000   -0.0000    0.0100    0.0300      11    0.7100
    343746.0000      36.674622     117.132907     100.000000   -0.0000    0.0000    0.0000      11    0.7200
    343747.0000      36.674622     117.132907     100.000000    0.0000   -0.0100   -0.0300      11    0.7300
    343748.0000      36.674622     117.132907     100.000000   -0.0000    0.0100    0.0200      11    0.7100
    343749.0000      36.674622     117.132907     100.000000    0.0000   -0.0000   -0.0200      11    0.7000
    343750.0000      36.674622     117.132907     100.000000    0.0000   -0.0100   -0.0100      11    0.6800
    343751.0000      36.674622     117.132906     100.000000    0.0000    0.0100    0.0000      11    0.6800
    343752.0000      36.674622     117.132906     100.000000   -0.0000    0.0100    0.0000      11    0.6800
    343753.0000      36.674622     117.132906     100.000000    0.0100   -0.0100   -0.0200      11    0.6800
    343754.0000      36.674622     117.132906     100.000000   -0.0200    0.0400    0.2400      11    0.6800
    343755.0000      36.674621     117.132906     100.000000   -0.0100    0.0100    0.0800      11    0.6800
    343756.0000      36.674621     117.132906     100.000000    0.0100   -0.0300   -0.1400      12    0.6800
    343757.0000      36.674621     117.132906     100.000000   -0.0100    0.0200    0.1600      12    0.6800
    343758.0000      36.674621     117.132906     100.000000   -0.0000    0.0100    0.0500      11    0.7000
    343759.0000      36.674621     117.132906     100.000000    0.0200   -0.0300   -0.1700      11    0.6500
    343760.0000      36.674621     117.132906     100.000000   -0.0100    0.0200    0.1300      11    0.6500
    343761.0000      36.674621     117.132906     100.000000   -0.0000    0.0000    0.0500      11    0.6500
    343762.0000      36.674621     117.132906     100.000000   -0.0000   -0.0000   -0.0000      11    0.6800
    343763.0000      36.674620     117.132906     100.000000   -0.0200    0.0400    0.2500      11    0.6800
